screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
crowdfundingpr_,1835,7017,100,14162,15442,264,3.824,4.7831,0.0,5,0.333,0.0235,4,0.086,0.0061,84.22,14.038,1.5286,0.07,0.08,1.00,0.069,0
CrowdfundLaunch,1170,10626,132,6258,74,529,9.0821,0.0487,0.494,15,0.098,0.0157,5715,41.352,6.6079,126.739,21.4346,2.59,0.72,0.04,0.73,0.635,1
CryptoCrazyCat,839,1007,0,73,221,0,1.2002,1.5626,1.0107,9,0.0964,1.2877,17754,138.4985,1849.8082,116.5026,14.7316,2.4226,0.44,0.13,0.30,0.8903,1
Cube_your_Life,152,454,142,782,1114,7,2.9868,2.9408,0.3421,34,2.3282,1.3427,413,3.4678,2.0,120.4568,14.5464,2.9907,0.24,0.03,0.74,0.5876,1
curiopuppeteer,296,1939,157,147,328,0,6.5507,0.4764,0.0405,5,0.142,0.966,117,0.406,2.7619,97.927,5.3449,1.0,0.00,0.08,0.21,0.036,0
cw1985,3380,144034,141,14112,7291,714,42.6136,0.0027,0.0459,8,0.426,0.0302,1022,14.094,0.9987,124.519,19.4599,2.3849,0.52,0.15,0.88,0.458,0
cyanworlds,3316,3556,76,10111,212,269,1.0724,0.361,0.0938,962,10.263,1.015,7034,15.514,1.5344,81.289,32.4704,1.5469,0.32,0.11,0.27,0.514,1
CyberProsCanada,346,5122,144,183,451,6,14.8035,0.9075,0.0,2,0.039,0.2131,3,0.014,0.0765,138.171,2.7712,1.1667,0.01,0.00,1.00,0.01,0
Cynrtst,2403,318,67,37,241,3,0.1323,0.4236,0.0141,9,0.1356,1.1622,107780,1459.9054,12507.8378,86.0915,24.0333,1.3056,0.34,0.10,0.38,0.123,0
D_B_Green,1166,1090,117,403,427,26,0.9348,0.295,0.0232,24,1.069,2.6526,18011,34.838,86.4467,128.972,39.1515,2.8165,0.42,0.07,0.75,0.25,0
d20pfsrd,3136,3726,154,3159,1823,99,1.1881,0.0131,0.0026,6,0.673,0.213,5,0.116,0.0367,90.023,10.6756,1.5263,0.02,0.01,0.84,0.093,0
D3DreamAndDo,2627,382,152,214,555,3,0.1454,0.0651,0.0788,35,0.7618,1.3598,6581,20.034,35.7617,120.5052,39.7032,1.9804,0.27,0.16,0.50,0.7513,1
daizycooperxxx,444,4682,155,15862,1499,83,10.545,10.786,0.6577,721,26.187,1.6509,135233,714.965,45.0741,89.983,10.1104,1.7765,0.09,0.29,0.31,0.578,1
DALwrites,3073,4416,131,549,400,257,1.437,0.0355,0.0007,9,0.284,0.5173,5,0.09,0.1639,131.748,22.888,2.7335,0.93,0.25,1.00,0.075,0
Dan_NinjaStar,1378,1800,140,1191,1211,47,1.3062,1.0508,0.1096,18,1.462,1.2275,11403,13.138,11.0311,92.534,22.481,1.3506,0.15,0.27,0.32,0.354,0
DangerFeedsRage,558,1704,113,1283,469,12,3.0538,0.0125,0.6989,33,0.997,0.7771,7024,12.049,9.3913,114.897,9.3045,1.427,0.27,0.16,0.40,0.512,1
danieladeangeli,2650,61,0,12,46,0,0.023,0.0049,0.0132,4,0.1,0.5,579,11.45,57.25,109.7833,17.8482,1.1481,0.45,0.05,0.20,0.6333,1
DanielSolis,3697,131568,160,7161,854,478,35.5878,0.7265,0.1555,20181,22.387,3.1262,503314,5106.7,713.1267,102.86,17.5924,1.4375,0.10,0.24,0.19,0.627,1
danthediceguy,249,53,0,8,129,0,0.2129,0.004,0.012,3,0.4038,2.625,168953,3249.5192,21121.875,100.4231,16.1548,3.4615,0.25,0.15,0.60,0.1346,0
darrenc777,2599,7699,0,81,33,4,2.9623,0.4544,0.0916,21,0.373,4.6049,1164172,2262.314,27929.8025,94.663,2.6752,1.3457,0.16,0.08,0.26,0.275,0
DarthHair1,2392,59,0,80,241,0,0.0247,0.0071,0.0013,5,0.7455,0.5125,3,0.4182,0.2875,100.0909,12.8149,2.8889,0.16,0.07,0.75,0.3091,0
datafaucet,3611,15479,55,5241,2016,174,4.2866,8.1113,0.0994,87,0.821,0.1566,196656,1728.71,329.8435,122.555,25.3382,2.0467,0.15,0.10,0.59,0.467,0
DaveTaylor,3864,55187,106,25656,1003,1254,14.2823,0.934,0.0062,44,0.463,0.018,1438,1.663,0.0648,132.769,21.4638,1.9615,0.08,0.03,0.94,0.121,0
DavidBaity,1900,15945,27,13477,8997,110,8.3921,0.3258,0.0379,9,0.408,0.0303,121184,128.867,9.562,122.149,4.36,3.1786,0.90,0.10,0.93,0.566,1
DavidGallaher,3931,69067,157,13688,8790,623,17.5698,12.8196,0.1229,286,3.333,0.2435,138264,1004.086,73.3552,102.46,24.2251,1.3491,0.21,0.20,0.31,0.648,1
DawltonBarn,3283,9685,65,3365,3158,183,2.95,1.643,0.1118,67,4.324,1.285,50723,61.144,18.1706,113.574,37.2626,1.6256,0.40,0.05,0.51,0.641,1
day133513636,155,49,139,15,52,1,0.3161,0.2194,0.0129,4,0.7959,2.6,7,0.5102,1.6667,116.7143,20.9978,3.1538,0.27,0.02,0.88,0.3265,0
Daymarebrand,171,44,61,36,131,0,0.2573,0.9649,0.0994,4,0.7955,0.9722,76575,2576.2727,3148.7778,91.6818,24.8668,3.2857,0.48,0.45,0.16,0.5,1
DB_Stokes,3232,63734,71,4452,4065,145,19.7197,1.9527,0.1909,23,0.491,0.1103,3178,7.064,1.5867,135.696,25.9736,2.2677,0.79,0.25,0.62,0.81,1
DcanDivaCreates,1778,1694,151,449,436,33,0.9528,0.0928,0.0107,8,0.346,0.7706,5428,6.658,14.8285,91.501,24.0741,2.4405,0.78,0.24,0.69,0.127,0
dcooneyart,3589,10365,74,1534,720,95,2.888,1.5717,0.1089,36,1.777,1.1584,450826,1926.45,1255.8344,114.91,22.6194,2.371,0.31,0.20,0.48,0.628,1
DeadPhishOrch,2824,141,65,243,143,8,0.0499,0.0397,0.0255,5,0.5357,0.3086,6,1.0357,0.5967,125.4429,19.4639,1.8246,0.41,0.08,0.56,0.6429,1
DeathByMage,1018,20250,140,3663,1158,97,19.8919,51.501,0.3222,68,2.575,0.703,9413,44.242,12.0781,112.117,26.2084,1.6031,0.19,0.09,0.39,0.399,0
DeccanHerald,2635,127674,118,21923,231,478,48.4531,0.1552,0.0603,1543,4.824,0.22,2374,5.737,0.2617,128.227,1.3573,1.8495,0.58,0.05,0.75,0.552,1
DeeplyDapper,1877,5956,124,714,776,71,3.1731,1.7986,0.1071,102,1.045,1.4636,197764,1748.427,2448.7773,106.008,16.6134,1.731,0.17,0.18,0.45,0.294,0
demo_ken,2450,18342,145,2582,973,121,7.4865,0.2682,0.0114,31,2.14,0.8288,26,0.394,0.1526,103.333,21.673,2.5305,0.28,0.12,0.43,0.212,0
designmilk,3611,75540,101,2328164,1349,17921,20.9194,0.7898,0.0089,268,41.939,0.018,89,10.727,0.0046,116.446,15.8102,1.0191,0.42,0.73,0.97,0.931,1
designtaxi,3738,141594,109,508151,89,12894,37.8796,0.0013,0.0,167,7.419,0.0146,38,2.315,0.0046,88.673,15.0373,1.0,0.00,0.12,1.00,0.65,1
dicetower_news,1414,3206,0,15561,10,327,2.2673,0.553,0.0021,62,8.612,0.5534,30,2.775,0.1783,109.844,2.8887,1.5,0.00,0.80,0.95,0.749,1
DigitalTrends,3674,98208,65,2094297,1251659,12638,26.7305,2.0476,0.0378,247,18.093,0.0086,42658,52.766,0.0252,95.028,10.3503,1.2035,0.23,0.06,0.92,0.986,1
diktionarychris,79,69,159,176,307,0,0.8734,0.6203,0.0,5,1.058,0.4148,1,0.1014,0.0398,126.8986,39.5178,1.5854,0.59,0.10,0.84,0.1014,0
DiscordiaCS,1862,2028,131,806,1322,23,1.0892,0.2277,0.043,12,0.392,0.4864,23025,28.299,35.1104,103.95,6.7787,2.856,0.49,0.10,0.96,0.199,0
disney_parents,816,11657,52,1275,900,34,14.2855,0.9485,0.0,4,0.367,0.2878,3,0.135,0.1059,98.773,7.6032,1.6449,1.00,0.60,0.90,0.114,0
diyodemag,493,443,156,517,11,8,0.8986,0.4888,0.0081,32,1.1777,1.0,37,0.4989,0.4236,112.1116,39.9495,2.2,0.03,0.12,0.72,0.221,0
DocDraconis,3221,11395,88,622,785,49,3.5377,0.8606,0.0177,19,0.553,0.8891,181314,834.361,1341.4164,85.454,9.1479,1.2963,0.11,0.01,0.54,0.077,0
dominictarason,3178,114278,154,2121,1182,97,35.9591,2.331,0.0293,235,3.487,1.644,128111,227.394,107.2107,123.843,10.1748,2.5,0.00,0.04,0.71,0.264,0
Domotique34,2103,31594,127,4424,3194,212,15.0233,0.1056,0.0,5,0.122,0.0276,2,0.102,0.0231,94.166,4.6652,1.2857,0.04,0.36,1.00,0.093,0
DonationExperts,771,76507,147,88315,3716,64,99.2309,1.2412,0.0,4,0.192,0.0022,3,0.213,0.0024,131.375,39.4743,6.611,1.00,0.23,0.99,0.192,0
DragonTurtleG,561,117,139,129,115,5,0.2086,0.0392,0.0446,14,1.4196,1.2326,996,27.0089,23.4496,112.0179,26.8011,2.0682,0.39,0.12,0.69,0.5268,1
dread_unicorn,886,170,45,153,283,4,0.1919,0.3205,0.0226,12,1.4671,1.6013,111,3.0838,3.366,96.0479,11.2041,1.1842,0.23,0.51,0.85,0.521,1
DrewMcWeeny,3453,129882,138,48408,4085,1333,37.6142,3.3635,0.1135,812,14.959,0.309,514063,4130.832,85.3337,105.745,8.863,1.3438,0.03,0.11,0.37,0.586,1
druid_cat,2627,10333,148,2590,74,81,3.9334,1.5778,0.1218,56,1.691,0.6529,125896,1036.177,400.0683,110.975,26.4135,1.8256,0.20,0.11,0.39,0.436,0
DuchyChildcare,3408,1385,146,257,686,9,0.4064,0.3688,0.1781,11,0.505,1.965,20042,78.189,304.2374,115.817,39.2271,1.5275,0.27,0.15,0.25,0.708,1
dunsmoregames,111,124,62,68,212,1,1.1171,2.1261,0.018,36,2.7257,4.5294,7,0.6018,1.0,112.1239,39.2022,1.3333,0.24,0.13,0.58,0.292,0
dustinbschwartz,2055,36152,113,1455,522,51,17.5922,5.0151,0.017,54,2.983,2.0502,127602,263.833,181.3285,99.366,24.5502,1.125,0.05,0.06,0.30,0.074,0
dwayne_illo,2217,7792,93,1244,1160,65,3.5147,2.046,0.0631,164,4.212,3.3859,379925,1443.163,1160.0989,112.929,13.1681,3.5857,0.21,0.12,0.54,0.362,0
dwspainting,2669,1088,0,71,22,1,0.4076,0.0082,0.0026,37,0.077,1.0845,10,0.048,0.6761,72.664,14.7815,2.5,0.00,0.01,0.26,0.017,0
dylandoodles,1662,210,147,73,267,1,0.1264,0.7172,0.0096,11,0.476,1.3562,83652,608.1202,1732.726,108.8221,22.3519,2.2192,0.35,0.27,0.39,0.1538,0
dynastybeautyb,1495,12522,81,1643,1680,30,8.3759,2.493,0.6054,18,0.265,0.1613,13032,41.217,25.0864,125.931,12.5253,3.5164,0.64,0.03,0.66,0.994,1
ealbishri,2438,1008,157,453,425,5,0.4135,0.2482,0.1817,10,0.2648,0.5828,239436,1395.1424,3070.5453,106.5356,14.7594,1.8053,0.23,0.16,0.50,0.5045,1
ebaraf,3344,15318,117,5925,3847,231,4.5807,4.5209,0.0709,86,3.455,0.5831,56147,183.291,30.9352,91.19,35.5935,1.5464,0.10,0.12,0.31,0.399,0
EdGameTec,799,510515,153,14917,332,10518,638.9424,0.6145,1.2466,1,0.003,0.0002,339,2.366,0.1586,127.667,20.5497,2.2631,0.80,0.13,0.70,1.0,1
ElectronicsLab,3905,7632,80,3283,1044,94,1.9544,0.0159,0.0046,16,1.156,0.3521,127,0.827,0.2519,99.084,5.1546,2.1111,0.02,0.88,0.98,0.338,0
em__lou,2343,223,0,75,112,4,0.0952,0.0026,0.0077,5,0.181,0.5333,42,0.8235,2.4267,89.4977,30.7997,2.8701,0.35,0.10,0.51,0.1448,0
EnhanciaMusic,526,128,83,302,427,11,0.2433,0.5285,0.1236,21,2.2835,0.9603,22,2.7165,1.1424,120.6063,29.8944,1.9231,0.31,0.16,0.47,0.811,1
EnigmaticEvents,1073,1253,92,211,246,32,1.1678,0.3635,0.0578,15,0.402,1.9052,26436,27.377,129.7488,123.817,15.0312,1.8325,0.38,0.20,0.72,0.231,0
EoT_Impulse,1409,33414,124,292,1358,18,23.7147,52.841,0.4393,63,0.264,0.9041,105996,3028.787,10372.5582,101.187,2.4057,1.5,0.03,0.15,0.16,0.643,1
epicgamingnight,1196,7813,133,3598,1108,114,6.5326,7.286,0.0677,104,5.408,1.5031,231,1.211,0.3366,104.405,29.8323,1.3478,0.09,0.16,0.45,0.239,0
erbardo,3123,902,78,674,1602,6,0.2888,0.4156,0.1194,60,1.1293,1.503,47876,81.8049,108.8709,105.7581,-1.2571,1.589,0.34,0.17,0.28,0.6187,1
ericabuist,3163,18190,141,9231,3217,143,5.7509,1.8239,0.0326,235,5.978,0.6476,327287,1450.087,157.0888,103.098,11.3648,1.1176,0.02,0.13,0.42,0.295,0
ETBoardGames,2425,7931,37,6570,1957,84,3.2705,25.4445,0.0054,18,2.334,0.3553,438,3.378,0.5142,109.942,38.2429,1.616,0.38,0.20,0.85,0.455,0
EthanFleischer,3162,9904,73,2992,218,152,3.1322,0.5702,0.0424,387,6.548,2.1885,156393,621.2,207.6203,94.501,14.3516,1.1844,0.14,0.09,0.29,0.288,0
EuroGamerGirl,2010,22378,155,4047,2747,188,11.1333,15.9692,0.0398,47,2.255,0.5572,68835,89.319,22.0704,107.538,49.0366,1.5789,0.06,0.03,0.47,0.116,0
EvanWayneENT,326,446,54,67,146,0,1.3681,2.0706,0.4847,11,0.6675,4.1343,491276,8541.0916,52903.7761,76.0434,10.4041,1.7853,0.43,0.20,0.24,0.4482,0
EverythingC64,495,10329,146,7164,7173,59,20.8667,28.7657,1.8465,47,0.806,0.1125,5086,47.701,6.6584,128.274,17.2254,2.4179,0.59,0.26,0.19,0.981,1
FailroadExpress,1963,1050,157,229,384,27,0.5349,0.1207,0.0678,32,0.542,2.3668,21866,35.695,155.8734,110.413,16.3213,2.8767,0.74,0.12,0.59,0.284,0
fairway3games,1190,12912,154,2945,2226,106,10.8504,9.3008,0.2235,46,1.865,0.6333,30153,31.541,10.71,102.083,17.1108,1.5514,0.11,0.35,0.47,0.382,0
fancifullocales,3244,2997,148,147,0,3,0.9239,0.0025,0.0,4,0.421,2.8639,4,0.254,1.7279,113.12,-1.7373,2.0,0.80,0.00,0.20,0.23,0
fanfactories,654,2994,156,772,660,21,4.578,11.474,0.1575,62,2.928,3.7927,4508,5.295,6.8588,79.996,18.4375,1.3651,0.06,0.05,0.25,0.177,0
FanthaTracks,393,5460,152,2644,3659,31,13.8931,18.57,0.1832,294,4.545,1.719,6321,17.856,6.7534,115.702,3.9915,1.7158,0.64,0.22,0.76,0.6,1
Fatima_Gemini,3159,650,140,538,1041,17,0.2058,0.3159,0.1045,11,0.6481,0.7807,68845,531.338,639.9758,128.7238,45.3504,1.7282,0.32,0.03,0.74,0.7269,1
featureshoot,3374,40503,108,146047,2044,2457,12.0044,0.0765,0.0237,75,8.595,0.0589,52770,234.828,1.6079,137.955,10.5556,1.3469,0.27,0.02,0.94,0.811,1
FenrisGames,2120,10012,71,1307,766,30,4.7226,6.8618,0.0302,145,4.955,3.7911,52277,75.273,57.5922,93.846,14.5278,1.2297,0.15,0.13,0.41,0.248,0
fluxstudiollc,1264,147,136,159,820,4,0.1163,0.3244,0.019,29,1.1565,1.0692,263,3.7211,3.4403,103.1429,30.4066,2.2653,0.33,0.22,0.60,0.2313,0
forestwitch,3305,7454,160,7214,182,157,2.2554,0.9791,0.0451,155,17.669,2.4493,5636,13.287,1.8418,121.131,16.1268,1.3137,0.05,0.18,0.51,0.644,1
Forgetful_Bacon,2572,3634,41,561,560,14,1.4129,0.6928,0.1769,111,1.408,2.5098,260278,4538.585,8090.1693,113.213,2.0681,1.2297,0.07,0.06,0.32,0.555,1
Formula5Music,2327,2457,51,1041,1104,11,1.0559,0.4572,0.144,16,1.11,1.0663,7708,9.094,8.7358,110.608,17.0051,1.6778,0.24,0.13,0.66,0.649,1
fran_wilde,4021,73812,160,8440,1890,352,18.3566,29.9545,0.0321,988,10.007,1.1857,149565,228.497,27.0731,77.53,21.6702,1.6949,0.06,0.06,0.31,0.314,0
FrederickWolfe_,649,2058,0,16125,8092,38,3.171,0.943,0.0,7,0.621,0.0385,7,0.197,0.0122,130.42,14.0799,3.8672,0.96,0.00,1.00,0.159,0
FreeGamePlanet,1196,2773,126,2677,1032,119,2.3186,4.6346,0.4339,85,5.041,1.8831,5739,24.972,9.3284,132.023,19.8744,1.6596,0.57,0.00,0.78,0.875,1
FridgeSmarter,269,669,69,277,596,4,2.487,0.7509,0.8625,11,0.3232,0.769,24121,46.7314,111.1769,117.9256,22.2697,2.1297,0.61,0.36,0.75,0.4385,0
FuguLuggage,1435,411,156,1231,1314,44,0.2864,0.616,0.0202,106,0.8606,0.2859,201,2.0905,0.6946,108.8753,29.6672,1.87,0.24,0.12,0.67,0.1809,0
gadgetfeedco,684,123,27,164339,7697,15,0.1798,17.905,0.0,21,3.7731,0.0027,12,1.6639,0.0012,114.395,27.8886,3.1765,0.29,0.41,0.61,0.4706,0
GadgetFlow,2067,48190,160,121435,4069,1243,23.314,3.9932,0.0992,32,1.127,0.0093,1754,12.921,0.1064,129.442,25.1594,1.2011,0.55,0.12,0.83,0.936,1
GadgetsLiving,302,4105,136,847,5003,3,13.5927,82.3013,0.6126,5,0.167,0.1972,622,5.057,5.9705,107.353,11.4784,1.3093,0.54,0.03,0.94,0.281,0
gamebanshee,3237,20172,47,1118,107,57,6.2317,0.0,0.0,7,0.345,0.3086,5,0.246,0.22,77.965,-1.1152,0,0.00,0.26,1.00,0.195,0
Gameplayinginfo,823,6590,70,468,57,49,8.0073,14.0328,0.0,3,0.033,0.0705,2,0.081,0.1731,135.316,8.3159,1.3214,0.03,0.00,1.00,0.072,0
games_overboard,114,91,111,32,21,1,0.7982,0.1667,0.0439,14,1.0375,2.5938,10,0.7375,1.8438,117.725,30.8025,1.8889,0.23,0.00,0.86,0.3,0
GameScape3D,1479,431,52,428,358,19,0.2914,0.7383,0.0832,41,2.2342,2.229,54895,142.7658,142.4322,116.4918,13.0217,4.3891,0.69,0.22,0.65,0.5878,1
Gamesplus8,265,321,160,122,43,1,1.2113,1.2302,0.1585,43,2.4698,6.377,82986,333.819,861.9098,100.3968,13.4711,2.4882,0.67,0.49,0.39,0.4095,0
GamesShed,2306,45050,166,23807,6424,244,19.536,6.2485,0.0729,84,2.699,0.1134,861537,1286.848,54.0533,103.066,26.0137,2.0356,0.28,0.16,0.54,0.497,0
GeekGirlCon,2865,49811,160,31565,1842,1390,17.386,0.734,0.0003,1460,8.275,0.2622,371,2.74,0.0868,112.106,15.8329,1.0887,0.25,0.27,0.87,0.65,1
GeekMomBlog,2902,41594,24,15676,484,595,14.3329,0.4428,0.0096,11,0.527,0.0336,23563,29.452,1.8788,86.655,4.8969,1.5714,0.04,0.01,0.98,0.136,0
GehennaBooks,880,347,73,273,267,7,0.3943,0.2534,0.1182,19,2.3718,3.0147,112169,414.5562,526.9267,109.0375,8.7868,1.7143,0.14,0.48,0.72,0.6916,1
Gelada,3340,14559,160,3866,791,273,4.359,0.6039,0.1545,240,2.819,0.7292,201743,512.86,132.6591,117.035,19.8784,1.7639,0.23,0.16,0.30,0.622,1
generalcrozier,1683,23018,110,161,164,2,13.6768,26.1307,0.2519,15,1.616,10.0373,358418,4783.654,29712.1366,79.622,9.9417,1.5152,0.03,0.36,0.08,0.466,0
GenesisAPS,2985,1166,160,918,937,16,0.3906,0.1132,0.0653,203,1.709,1.8617,94,1.512,1.6471,117.716,33.9999,2.0522,0.40,0.29,0.55,0.659,1
GenkiGamingTv,563,1785,0,76,178,0,3.1705,1.1901,0.0568,5,0.624,8.2105,3425,7.171,94.3553,88.86,43.1978,1.48,0.05,0.04,0.38,0.051,0
GeorgePoulian,88,20,100,33,52,0,0.2273,0.8409,0.0,28,3.8947,2.2424,1,0.0526,0.0303,92.2105,16.8379,1.0,0.11,0.11,0.42,0.0526,0
GeorgeSocially,1908,1575,114,213,292,6,0.8255,0.7568,0.2039,2644,3.508,16.4695,1143292,1894.346,8893.6432,95.444,15.9951,1.5805,0.35,0.32,0.27,0.508,1
GigiEdgley,2312,12624,154,12837,1335,225,5.4602,5.2958,0.2418,156,5.013,0.3905,14759,17.42,1.357,115.224,28.9861,1.7143,0.22,0.18,0.38,0.811,1
ginavergel7,3611,214313,134,3339,2182,341,59.35,7.3312,0.1565,10,0.3,0.0898,256296,1735.269,519.6972,102.922,4.3815,1.2647,0.10,0.09,0.48,0.593,1
ginger_mom17,370,2349,120,373,729,8,6.3486,7.3189,1.0459,15,0.616,1.6515,36159,62.128,166.563,106.542,31.4417,1.6582,0.39,0.10,0.61,0.477,0
giochix,2376,633,114,1640,565,49,0.2664,0.282,0.0244,40,1.0554,0.4067,814,2.7453,1.0579,111.1677,18.4346,3.1432,0.71,0.26,0.70,0.5079,1
GiveUpArt,3234,9671,100,3837,2714,113,2.9904,0.7931,0.1296,47,1.011,0.2635,209517,617.601,160.9593,90.949,22.7059,1.2613,0.20,0.14,0.40,0.532,1
gizmag,3412,53857,20,53811,17,2142,15.7846,0.0123,0.0,321,1.6,0.0297,132,0.824,0.0153,111.793,9.3345,0,0.00,0.98,1.00,0.401,0
glamourmag,3422,101811,39,1401444,1060,7665,29.7519,1.1692,0.0202,3558,39.948,0.0285,10551,29.52,0.0211,91.616,14.7036,1.199,0.40,0.12,0.90,0.892,1
GLASYSmusic,761,709,137,599,1006,17,0.9317,2.0578,0.1261,72,1.9119,2.2471,3222,5.5568,6.5309,104.7827,36.9233,2.7724,0.21,0.06,0.73,0.3139,0
glennsoii,579,292,63,118,62,1,0.5043,0.9551,0.0242,154,6.1993,15.2881,1625,18.3849,45.339,82.7148,27.5894,1.9213,0.31,0.40,0.13,0.4124,0
GMTimD,350,1263,82,158,300,2,3.6086,16.2029,1.0114,24,1.388,8.7848,48290,79.492,503.1139,101.571,27.1873,1.4,0.10,0.09,0.32,0.401,0
Goblin_Guild,790,725,71,507,938,4,0.9177,1.2392,0.2291,31,3.2176,4.5503,6774,25.1646,35.5878,82.6625,15.5821,1.9514,0.20,0.50,0.30,0.5983,1
Godessbecca1,165,306,134,543,1,8,1.8545,0.2788,0.103,198,4.7517,2.6077,73,3.9631,2.175,136.8054,-13.818,1.0636,0.79,0.01,0.91,0.953,1
GogenSoft,55,35,117,161,812,1,0.6364,1.1455,0.1636,31,3.6552,0.6584,27,5.4828,0.9876,113.7931,17.2245,4.6,0.34,0.14,0.76,0.8276,1
goldenpolaroid,2654,68667,143,12824,861,237,25.873,6.9295,0.127,4846,30.399,2.3705,109130,806.076,62.8568,68.685,5.6334,1.0,0.01,0.14,0.30,0.523,1
GoodmanGames,3292,1518,9,5822,202,273,0.4611,0.4547,0.0729,461,7.5,1.2882,248278,260.078,44.6716,106.015,20.8371,1.7436,0.20,0.34,0.54,0.612,1
gr3yr0n1n,2155,1744,119,914,281,32,0.8093,3.5248,0.3193,61,0.454,0.4967,176196,598.627,654.953,101.169,22.4403,1.5864,0.29,0.19,0.32,0.729,1
gregmishka,3438,39794,47,11643,1389,198,11.5748,0.5643,0.0227,80,3.295,0.283,107859,221.314,19.0083,78.583,3.2994,1.1447,0.08,0.03,0.17,0.353,0
grickle,3408,4890,125,9057,188,381,1.4349,0.5355,0.0202,184,11.153,1.2314,847,3.699,0.4084,85.456,14.9442,1.0777,0.57,0.11,0.73,0.795,1
grumpyvegan,3412,15010,160,3582,1599,175,4.3992,0.522,0.0941,74,1.088,0.3037,60788,486.522,135.8241,121.918,12.8865,1.5093,0.27,0.03,0.60,0.555,1
gusdoraisbook,184,78,131,36,102,1,0.4239,0.4891,0.0217,16,2.9481,6.3056,74,1.961,4.1944,125.8701,14.3526,1.0,0.01,0.06,0.83,0.6753,1
Guy_A_Rub,1534,516,149,632,332,12,0.3364,0.4231,0.0489,95,2.1066,1.7199,79552,366.281,299.0522,117.2054,21.1268,1.1648,0.18,0.04,0.52,0.4419,0
GyariSan1138,2098,14430,159,264,2162,17,6.878,1.0329,0.3508,54,0.36,1.3636,273569,3975.847,15060.0265,129.814,3.7362,1.5625,0.05,0.10,0.31,0.756,1
HacksterPro,1813,2678,158,18367,3604,472,1.4771,1.7965,0.08,200,21.529,1.1722,1764,14.1,0.7677,121.332,11.9371,1.1667,0.05,0.69,0.92,0.954,1
HaldaneCreation,1638,337,157,349,1407,7,0.2057,0.1929,0.0085,27,0.436,0.4097,106,0.811,0.7622,84.1921,8.2664,1.1875,0.05,0.05,0.91,0.0732,0
haloovfire,3847,2547,92,298,355,25,0.6621,0.6207,0.02,10,0.84,2.8188,105949,142.594,478.5034,77.367,17.3336,1.7581,0.19,0.12,0.37,0.179,0
Hapy_One,2646,1371,152,463,594,43,0.5181,0.0847,0.1183,15,0.171,0.3693,71233,105.58,228.0346,90.754,14.4901,1.9966,0.29,0.12,0.34,0.318,0
harryallen,3555,131275,85,21649,7252,712,36.9269,3.0307,0.097,299,2.665,0.1231,228368,2657.084,122.7347,105.27,5.1173,1.7115,0.05,0.16,0.70,0.616,1
HashtagRadioNZ,2174,9685,107,2542,1617,68,4.4549,0.5681,0.1044,102,1.075,0.4229,62327,95.216,37.4571,96.925,15.7666,1.7588,0.51,0.21,0.61,0.602,1
haydnroff,2631,2687,90,62,80,0,1.0213,2.775,0.0517,6,0.265,4.2742,410530,1254.599,20235.4677,64.877,10.3091,1.1698,0.05,0.04,0.07,0.175,0
