keywords,User,Time,Favorite count,retweets,Text
MourneQuest,RoryJSomers,2018/5/22 9:21,3,1,MourneQuest from @BackspindleGame made my Hit List for @UKGamesExpo 2018 because it looks and sounds like a fantast https://t.co/FDNZwKwBvZ
Shakespeare for babies,rosespringvale,2018/5/11 2:29,3,2,"@NanaHoodRocks Teresa, my daughter had a Kickstarter for her second Shakespeare for Babies board book. I got to gue https://t.co/jfiagTC889"
Unlocking the Magic,RossRintala,2018/5/20 22:51,12,1,Grab ahold of your dreams and make them come true. For You are the key to unlocking your own magic. Now go. Let yo https://t.co/bhqKxCIDad
WAVE/RASKL,rotorxracing,2018/5/22 0:00,2,1,Challenge your kids with some fun learning tools.  The RX Wave module for an existing Playstation4 controller and t https://t.co/PqIlPWhsDm
Agents of Concordia the Roleplaying game,rpg_crunch,2018/5/17 11:01,4,4,"Looking forward to playing this. Now on Kickstarter, please back this original game. Agents of Concordia the Rolepl https://t.co/Qedk1MDHD8"
KAWAII TO KOWAI,RPGCantrell,2018/6/4 21:50,1,2,OMG its at 356% funded!!! It only has $512 left to unlock everything!!Share this around and let everyone know abou https://t.co/ukBSBc6upm
Monochrome Memory,rshipleyart,2018/5/16 17:41,6,1,"https://t.co/JjA1Z7cCOn
Drifting on a memory 
Mixed Media on Paper
70 x 50 cm
2018
DM if youre interested. https://t.co/HvmJ1BxfEp"
Hiuni,rstarsick,2018/5/19 16:58,0,2,"I LOVE tech - this is why I am supporting this project! #technology #space #telescopes Explore space, find planets, https://t.co/dh6GynBHvA"
EverCam,rtehrani,2018/6/4 19:35,2,1,"Amazing!

eufy EverCam: The Wirefree Security Cam with 365-Day Battery by Eufy Security  Kickstarter https://t.co/qGC43vnBPr"
Return to the Hollow Earth,rudytheelder,2018/5/18 5:12,11,2,"One more Hollow Earth painting, ""Woomo Hunters."" https://t.co/7UcPaO8CMt https://t.co/aS6JdmlEWq"
Myst 25th Anniversary Collection,Russell_Brower,2018/5/22 10:34,18,11,"#Myst25 just brought the music Stretch Goal way closer! Two days left--- Please share, retweet and give a shout to https://t.co/4keh4rhY1c"
Spectacular Settlements for 5th Edition,RvdHeul,2018/6/1 5:43,1,1,"Always handy to have on hand!

Spectacular Settlements for 5th Edition!

 https://t.co/Icv4je5uet, via Kickstarter"
Timeshift,s_r_algernon,2018/5/28 17:40,1,1,Buzz is growing for Timeshift. It features one of my stories too. The great thing about Kickstarter funded antholog https://t.co/66tVeMZA3i
18Lilliput,SATekopo,2018/6/4 12:04,2,1,18Lilliput looked intriguing enough for me to make a punt at it. Not really sure it's really an 18XX but interestin https://t.co/zgZpLqtFq3
Savage Worlds Sovereign Stone,SavageBloggers,2018/5/22 17:44,1,1,Licensee Spotlight: Sovereign Stone for Savage Worlds on Kickstarter https://t.co/dT9q3w45g2 #SavageWorlds
GoSave,sbmeunier,2018/6/1 5:18,3,2,"Cool #fintech @kickstarter project GoSave: next generation piggy banks

¡ïhttps://t.co/6Tv6JlTa3v https://t.co/CAvutwClpS"
ARS GOETIA,Scheheradere,2018/5/22 1:43,1,1,girls who can recite the Ars Goetia 
MONKII,ScontiDaCinema,2018/5/28 14:17,2,2,MONKII | A Gym in your Pocket https://t.co/h5QCL9T6yX https://t.co/T4BalLk2Hj
Sherlock Holmes,ScotlandsPeople,2018/5/22 12:44,0,1,"Birth entry for Sir Arthur Conan Doyle, author &amp; creator of #Sherlock Holmes, who was born at 11 Picardy Place, Edi https://t.co/7cecIeWsth"
Brook City,Scottie_Mick,2018/5/22 4:38,1,1,Brook City - Playtest Playthrough PART 3: https://t.co/6w76PiVBsJ via @YouTube
Syphon,SCP_1247,2018/5/29 3:47,1,1,Syphon's Compendium: Part 2 LEAKED https://t.co/kZ66wcv9Pe
World of Alessia Campaign Primer for 5e D&D & Starfinder,SeanIzaakse,2018/5/31 19:41,2,2,Love the look of this campaign and totally going to run it for my players. Help get it funded so I can make that ha https://t.co/qilfnB4ZfK
Big Bad Con 2018,SeanNittner,2018/6/4 21:43,7,1,"Huzzah, only one day left on the Colorful Enamel Pronoun Pins Kickstarter campaign and @maurybrown has opened a new https://t.co/OzcFayXXtX"
Zoo Break,seattle48hfp,2018/5/15 18:43,2,2,So excited to announce our kick off location for this year! Zoo Break Studios in Burien! Check out the link below t https://t.co/9ObOC4y2Vw
MotorPunk,Segregates_band,2018/5/18 19:19,4,1,Listen to this guy's words and buy a copy of Burston from https://t.co/qzygz3BKGQ #motorpunk #Motorheadbangers https://t.co/7Yk3GUI6kn
Delux Designer,sekulicnemanja,2018/5/22 16:10,7,1,"Speed up your workflow up to 80% with Delux Designer #keyboard 
https://t.co/rxsSDnIKjm https://t.co/kTOaJqPGvb"
Securmate,SengledUSA,2018/6/4 18:28,2,2,"Sengled is now compatible with @IFTT! Trigger #smartlighting based on time, weather &amp; more for a full #smarthome ex https://t.co/3xv5LKgGgd"
ShadowMyths Oracle Deck,ShadowMythsArt,2018/5/14 20:40,3,2,The proofs for the ShadowMyths Oracle Deck are in.  I love their look.  Clean and simple.  I'll have some pictures https://t.co/SnJ1LH63du
Mighty Aphrodite! the Animated Web Series,ShanePlaysPR,2018/5/30 11:26,0,1,"The Goddess herself returns to the human-run world after 2,000 years - and to her great surprise, falls in love! Mi https://t.co/2mL1DO4eFe"
"No Thank You, Evil",ShannaGermain,2018/6/5 4:13,21,4,"50k! You are all amazing! Thank you for supporting this game of my heart. &lt;3 

https://t.co/cbVhni4zEc

#NoThankYouEvil"
Con Before the Storm 2018,shawno,2018/5/29 1:37,1,1,Made a pledge to @ConBeforeStorm's Kickstarter campaign because this is a no-brainer: https://t.co/3QBzr7jzoH
Japanese Mythos Enamel Pins,shions_heart,2018/5/23 9:27,2,5,I just backed Japanese Mythos Enamel Pins on @Kickstarter https://t.co/nZ7X4NICkD
The Seals of Cthulhu,SHMeeplesCo,2018/5/28 15:53,19,3,"The Seals of Cthulhu: Kickstarter Preview/Mini Review https://t.co/thGBRClPkZ via @YouTube 

Some thoughts from me https://t.co/jTonlpZEEI"
Heroes of Estaria,SilentcandleG,2018/6/4 8:43,2,1,"Only 2 more days left to support our game, Heroes of Estaria on Kickstarter!
https://t.co/ogPKDfrhqL

#roleplaying https://t.co/XjS0gn906p"
Pico U. Brew Everything.,Sinceron1973,2018/6/2 14:13,0,1,Â¡Pico U. Brew Everything. es popular en @Kickstarter! https://t.co/gmHE7L8yqA
Ultra High-Definition 4K Underwater Drone,sjoerdpitstra,2018/5/19 11:36,4,1,"No more Finding Nemo, Nemo finds and captures you! Now it is #fundingnemo on Kickstarter https://t.co/kgIF7vzPun #Kickstarter #Gadget"
Arcane Scrollworks 2,SKGames,2018/5/23 16:22,13,2,The Arcane Scrollworks 2 campaign has entered its final week. Don't miss out on this growing collection of hand-fin https://t.co/TFOXjxcYg2
WHISPER Wave 2,Skinner_Games,2018/5/15 4:31,1,2,Need help unlocking awesome mecha figures! #kickstarter #mecha #gundam #anime #scifi #miniatures #tabletop https://t.co/p1nu0aKS9o
Space Cats Fight Fascism,Skye_sant,2018/5/25 16:19,0,1,I just backed Space Cats Fight Fascism: The Board Game on @Kickstarter https://t.co/8GORI2p8vA  I've always suspect https://t.co/vBiIHmiB61
Papercuts,sladelss,2018/6/5 1:35,0,1,I hate papercuts with a burning passion
Sleepie,Sleepie_Cherrie,2018/6/5 4:05,2,1,"Goodnight, my king  https://t.co/aoxGqGF9Jv"
Vikingr,slloyd14,2018/5/11 20:38,4,1,"Just launched a Kickstarter campaign for a new Viking themed OpenD6-based RPG.  It is written and laid out, it just https://t.co/20yxfUQEKQ"
SuperAge Role Playing Game,SMG_Play,2018/5/23 13:10,1,1,The SuperAge RPG on @Kickstarter  has reached 100 backers! Help us get to the next stretch goal! https://t.co/2Z86X2uL4i
Smoke Staxx,smokestaxxpans,2018/5/16 22:13,2,1,17 Days Left to Order Your Smoke Staxx!! https://t.co/QVP2AUqRl2
Make your collection of miniatures great again,SnagletoothWars,2018/5/31 18:11,3,2,"Make your collection of miniatures great again! 

de Rude Minis en @Kickstarter https://t.co/zC8sWRThKz https://t.co/2dm2jzy5hn"
"It's Chaos, Be Kind",snarkydogmom,2018/5/22 1:01,2,1,"""It's chaos, be kind.""  - Patton Oswalt https://t.co/2S8jJ9P01u"
Rocky Mountain Colouring book,Snow_Alligator,2018/6/2 23:30,3,1,#RockyMountainCB is a 44 pg colouring book of a outdoor adventure road trip. It follows a station wagon as it heads https://t.co/eUpmKB4YeR
FITT Cube,SocialSnowflake,2018/5/16 17:19,2,1,Loving the new campaign for #FITTCube from our friends at @officialHSTV check out their kickstarter campaign https://t.co/N8svyKA4BI
Fantastic Fantasies,soitistoldcast,2018/5/11 14:06,24,4,"This first-class fellowship of friends formed upon following fantastic folk fantasies. #ff

@SelineSigil9 https://t.co/mRBDGLE8Gm"
Solinius Sparrow,solinius,2018/5/18 17:59,1,1,Add global cellular IoT to anything! Every Solinius Sparrow now comes to your door with $40 in data credit for https://t.co/nmsX6mRppk
"Global ruler, a wooden laser cut and engraved multi-ruler",SomambaCases,2018/5/10 11:45,2,1,"Check out Global ruler, a wooden laser cut and engraved multi-ruler by Vasileios Vasilakakis on @Kickstarter https://t.co/7J55hyBIEu"
Goodbye Daisy,SomebodysChlsea,2018/5/22 11:17,4,1,"It's not like I need my heart anyway 

Please heal him, @MoTancharoen @jedwhedon @clarkgregg. Daisy shouldn't ha https://t.co/NHAYTqxsPn"
Shrolca Digital Wavecycle Synthesizer,sonicstate,2018/6/4 7:37,11,3,Shrolca Digital Wavecycle Synth Kickstarter: New design crosses Mutable Instrument's Shruthi with a Korg Volca https://t.co/2IK5zu64sW
Painting the California Coast,SothebysFr,2018/5/17 0:52,2,1,"David #Hockney Scores 2 Auction Records, Including His Kaleidoscopic Painting of the California Coast | Sotheby's https://t.co/8stKLCASXq"
Steamboat Billy,SpeerofD3stiny,2018/6/3 18:05,1,1,"Just a weekend reminder - Steamboat Billy still has 10 days left and is mostly funded, but it can't reach the finis https://t.co/kDrEmTwX1W"
Pixel Princess Blitz,SpiidiOnNoita,2018/5/29 11:00,2,1,I just backed Pixel Princess Blitz - Sandbox Roguelite Action RPG on @Kickstarter https://t.co/DONUlHCXBj
Legends of Signum,spikeybits,2018/5/14 20:41,4,1,Legends of Signum: Battle for Vallor Kickstarter  TheLegends of Signum: Battle for Vallor KS is liveand fully fun https://t.co/l4sMsOTAlG
GAMEBOOK,Spooky3lectric1,2018/6/4 13:35,1,1,@citydaduk @fightingfantasy @ian_livingstone Theres an app that does more than just dice rolls for Fighting Fantas https://t.co/S97A9Awo0F
Little Bear and His Chair,springintobooks,2018/5/12 12:23,2,2,"Meet Spring Into Books Author Claressa Swensen, author of multiple childrens picture books including Dino Dino Doi https://t.co/DobDrHLUJF"
STREETS OF STEEL,SpritesNDice,2018/5/28 23:35,3,1,"We had a chance to try out @WildPowerGames's brand new #Kickstarter game, Streets of Steel!  Here's our thoughts ab https://t.co/nfftSnozOH"
Studio Ghibli Inspired Chibi Hard Enamel Pins Collection,sqiouyilu,2018/5/29 18:28,1,2,"oh NOOOOOO

Studio Ghibli Inspired Chibi Hard Enamel Pins Collection is popular on @Kickstarter! https://t.co/lcOw5QqWiA"
The Dice Dungeon,Squach,2018/5/27 17:26,21,1,"Having wrapped my school gaming club, probably forever, I wanted a new place to store all the extra dice I now own https://t.co/v62jeQjFxn"
Doxie Dash,ssoebmizan,2018/5/29 10:05,0,1,"Doxie Dash #BoardGame. Take on challenges from the doxie's perspective as you defeat foes, poo on expensive rugs, h https://t.co/POUYWDrkta"
Bad Fan Art Enamel Pins + Bees!,StadriEmblems,2018/5/8 18:07,3,1,We're really excited about this #Kickstarter campaign from @Rain_City_Items! There is still time to pledge for one https://t.co/nMKM06TaYj
Cycling Power Meter,stagescycling,2018/5/13 21:42,6,1,"Check out the better, stronger, lighter, more powerful GEN 3 #StagesPower meter. https://t.co/xEC56cc0Yr #watts https://t.co/IfnfvTOby3"
Creatures of Vathis,StarcalledStudi,2018/5/27 15:59,8,4,"Creatures of Vathis, creatures for 5e and Pathfinder! Use them in our world or yours.  Now on Kickstarter: https://t.co/HZqzZg0URv"
Septaer,startdet,2018/5/15 18:25,1,1,"Septaer - Smart Display with 360Â° Screen &amp; Camera.

A beautiful display and A.I. software that focuses on natural r https://t.co/bJizPdvjE1"
The Book Of Mormon,startofamoment,2018/5/29 5:53,5,1,the something incredible reprise is NOT necessary at all and is in really poor taste even for Book of Mormon https://t.co/l08A9yjDtl
Table Top AR,StartupAggies,2018/6/4 15:14,2,2,21 hours left to support @TAMUComm senior Rhett Bruck's @kickstarter to fund his global AR startup at @TAMUMcFerrin https://t.co/b5PBkR1rTx
3D Printable,State_Scoop,2018/6/4 22:17,2,2,MIT is testing 3D-printable driverless boats that could relieve traffic in canal-heavy cities  #transportation https://t.co/TZXpGf8RzG
Shakespeare for babies,StateofShakespe,2018/5/15 14:21,3,1,#Shakespeare for babies: real literature to read on a lap is popular! https://t.co/nXfn88Qkey
UPLIFT,stats_sl,2018/5/16 5:21,1,1,"In his pursuit to uplift the brand of Stats SL, our Statistician General Osman (m) @oasankoh continues to meet top https://t.co/4ICsg9j0Tn"
Magic Office Chair Caster Wheels,StealthoInfo,2018/5/22 10:26,1,1,@biranzo thanks for connecting! Check out our Kickstarter to build the next gen #stealthowheels https://t.co/edyuFMhdOG
Rangers Membership Drive,steamcrow,2018/5/21 1:55,4,3,"Get a hand-forged fork in our latest #monsterrangers #kickstarter! 

https://t.co/LPVznlkwIE https://t.co/RJhAKVVKrN"
Lisistrata  Visual Novel  Adventure RPG,steamgirlgame,2018/5/12 13:19,1,1,"Nearly there!! Hope this game gets funded.

Lisistrata  Visual Novel  Adventure RPG, via @Kickstarter https://t.co/2iszQrCqch"
Crusader Kings The Board Game,StellarisGame,2018/5/27 14:10,71,1,"A daring plot unravels. Will the Blorg Body pillows make it into @CrusaderKings board game!? :O

BTW. You should to https://t.co/8VVbX3fdzD"
Tricky Tides,stevenaramini,2018/5/21 15:12,27,1,Thank you @thedicetower and @425suzanne for featuring Tricky Tides and Sprawlopolis during the latest Board Game Br https://t.co/hB13pgZGI8
Story Time Chess,storytimechess,2018/6/4 17:06,0,1,We launched a Kickstarter for a board game that teaches chess to children younger than ever (ages 3+). It includes https://t.co/cn8qvFK8zc
Escape the Dark Castle,StrieEyes,2018/6/5 0:43,0,1,Have you looked at the Escape From the Dark Castle #kickstarter yet by @themeborne ? Want to know more before you d https://t.co/QhzOuIoFVp
The Phone Drone,stuartpalley,2018/6/4 0:02,15,2,"For what its worth, I ended up running into man who flew the drone, because he was yelling about it on phone. Told https://t.co/vjXt4yoOh2"
Anno Domini 1666,StudioGiraldez,2018/5/25 7:33,42,5,"Anno Domini 1666, new  boardgame! https://t.co/jcHgsHlDrx"
In Search of Sisu,SuchFunDB,2018/5/16 6:01,1,1,"Sisu's reindeer search, the new story of the #playingeverafter @Erasmus_Project is ready! https://t.co/EbfjSdzKwa W https://t.co/Z8tV9tcMw8"
MotoSync & TL,SueForMayor,2018/5/6 0:55,1,1,MotoSync &amp; TL: Building an Electric Superbike https://t.co/h2EwH25Zfq
KupoCafe Acrylic Charms,SukiCat_Arts,2018/6/4 23:53,1,1,Our first stretch goal has been unlocked!  TONBERRY charms will now be available to backers and future buyers! https://t.co/xQ8yQrCryc
My Brother's Lion,SumiAkt50349403,2018/6/4 15:30,3,1,"Help Josh Burleson finish his latest children's book titled ""My Brother's Lion"" - A children's adventure about frie https://t.co/1Dk1deadP1"
The new inflatable Zen Float Tank,SuperegoWorld,2018/5/30 21:01,5,4,"The new inflatable @ZenFloatCo Float Tank is super cool #StaySustained

¡ï[https://t.co/zz4nbFm2Uy] https://t.co/tpdTvOw4Vz"
TraceFree,SurfTraceFree,2018/5/28 10:21,2,2,"When you isolate the browser from the device, you prevent websites from gaining access to your data. You essentiall https://t.co/EdMUHscb9e"
The MeeTwo 'Mental Help' Handbook For Teenagers,suzigodson,2018/5/26 5:12,0,1,"@Madhenry_miles @skalidindi1 Hi Miles, we are publishing a Mental Help Handbook for teenagers. Would you like to wr https://t.co/ZrBzKgfJGn"
Journal 29 Revelation,Sweeet83,2018/5/15 9:17,3,4,Varietats: Journal 29 Revelation: Interactive Book Game https://t.co/mo48ohXiZG #project #Kickstarter #book #game https://t.co/8Cbe3FiMj5
Shattered Dreams,SweetnSpicyBook,2018/5/16 3:29,0,1,"#HisChristmasMiracle
An impossible wish...
As compelling attraction drives Chrissie and Kyle together, a wistful ye https://t.co/ZyMnanvBfe"
STAC,Szkolar_Lohud,2018/5/16 3:41,1,2,"STAC in on another Section 1 product. Already have former Tappan Zee star Kevin Lynch, and also have Mount Vernon's https://t.co/w3eDKH0Tvd"
Prism Power,t_unmasked,2018/6/5 0:07,4,1,"Considering new stretch goals for ""Prism Power"" and want to hear from you!

Which would YOU rather see as a extra t https://t.co/u3HFwxQ7nr"
YA Fantasy Novel,ta_hernandez5,2018/5/29 3:08,3,1,"#FourDreamProjects

¨YA fantasy novel with trio of POV characters who've been in my head for a decade
¨Rel/Zeb sci- https://t.co/yR5b5tn3Na"
Crisis at Steamfall,TabletopPolish,2018/5/14 17:08,3,1,Once again for the Americans. Back Crisis at Steamfall! It's a great game! It's also my first chance as an editor a https://t.co/C6TMsIqKb5
Wag-N-Bag,TailgatingChall,2018/5/23 0:43,15,2,"What did you  think of the @WagNbag the all terrain wagon that turns into cornhole boards!
You can get one here: https://t.co/Rq3EvQHUCs"
Castle von Loghan,tangled_towers,2018/5/26 16:33,1,1,"6 more days o go! Lots of stuff added! 

Please share this post! :)

https://t.co/QZoCdgsA1e https://t.co/QZoCdgsA1e"
Joann and Jane,tanguanikia,2018/5/16 0:50,2,1,"Please contribute towards this project!!! 
Check out Joann and Jane: Who Made This Mess? A Children's Book by Brand https://t.co/VyvLzU3q3Y"
Reign of Cthulhu,Tarheel0416,2018/6/4 0:06,4,2,Check out Reign of Cthulhu: A Lovecraft inspired Augmented Reality RPG by Reign of Cthulhu on @Kickstarter https://t.co/AnOII29CjO
GoSave,tashtalks,2018/5/31 18:20,4,1,Andrew from @GoSave pitches how his companys digital piggy bank can partner with @visa and teach kids about financ https://t.co/rAFVpUDGR4
D'Budz Wireless Earbuds,tcgtrendsetters,2018/5/30 15:16,1,1,Subwoofer-Integrated Earbuds - The 'D'Budz' Wireless Earbuds Play Crips Highs and Rich Lows ( https://t.co/PR1s39dXTI
The Omen Saga,tdhlifeingames,2018/5/15 13:10,4,2,Check out The Omen Saga by Kolossal Games on @Kickstarter https://t.co/nAl1aHDOvN Just 5 more days to go! Do not mi https://t.co/UsLRkBHTDf
Hiuni,techpp,2018/5/18 14:19,2,2,"""Hiuni Connected Telescope will Help You Stargaze on Smartphone and Tablet"". Read more: https://t.co/YTrVgg8lo4 https://t.co/OAlj7TWHcB"
RocketBody,tedvickey,2018/5/10 19:08,2,1,RocketBody's wearable uses EKG to power an AI nutritionist and trainer https://t.co/qkssCGOPQI
Trash Bag Bunch XL vinyl art toys,tenacioustoys,2018/6/4 20:53,3,2,"Oh NBD just a shot of me and the Trash Bag Bunch protos taken by Mel Birnkrant. Back the Kickstarter, only $1400 to https://t.co/OUi9reuz3d"
Tennibot,tennibot,2018/6/1 22:00,3,3,"Need a gift idea for Father's Day? Tennibot has been featured by @Forbes as one of ""The 20 best Father's Day Gifts"" https://t.co/S6Esp1X2gD"
A Delve in the Cave,TesseraGuild,2018/5/15 4:36,1,2,"6 RPG Kickstarters You Should Back  Lankhmar Savage Seas of Nehwon, Sovereign Stone, THE BOOK OF DARK SECRETS, The https://t.co/of3QI79j7X"
Stoneshard,TetraByteMedia,2018/6/5 2:34,1,1,Kickstarter Video Game Stoneshard - Should I Back: https://t.co/MiagI4V6YN via @YouTube
Monkey Grip,text_publishing,2018/5/29 4:21,31,4,MONKEY GRIP comes in at #47 on the BBC's list of stories that have endured across generations and continentsand ch https://t.co/1nbr0J7R45
Crusader Kings The Board Game,tgn_news,2018/5/21 20:04,4,1,"Crusader Kings Board Game Up On Kickstarter: While nowadays, it seems like everything is moving from the analog wor https://t.co/Zec9bjCXJ7"
The Art of Mark Schultz,ThatCthulhuGuy,2018/5/22 20:52,1,1,I just backed The Art of Mark Schultz: Carbon 3 on @Kickstarter https://t.co/IsEub9w6Bi
Lever Gear CLiP System,The_Coolector,2018/5/23 13:14,3,1,Fantastic looking piece of EDC called the CLip System from @LeverGear that is perfect for carrying around small ite https://t.co/clwvpjMsRX
ONLY Kickstarter project ever,The_Crowds,2018/5/11 19:00,49,3,"Build a unique timepiece, ONLY ONE watch is now on #Kickstarter! Check it out for more information - https://t.co/2GPbIZUykz"
Steamboat Billy,THE_FURY_C_i,2018/6/3 16:25,0,1,Consultez le projet Steamboat Billy: The Curse of the Leviathan par ManaVoid Entertainment sur @Kickstarter https://t.co/qORA4Si2kb
Apocalypse WOW,Theafi100,2018/6/4 21:58,1,1,It's Apocalypse Now! Or Apocalypse Wow! Or Apocalypse err what was that about? https://t.co/6pQmqHCz1l
Coleco Evolved Mini Arcades,TheAtariGamer,2018/5/14 21:28,6,1,I couldnt help myself and had to pledge for the #Robotech #Coleco mini #arcade on #Kickstarter ¤ª If all goes wel https://t.co/spZSUl6b2j
KableCARD,theawesomer,2018/5/6 17:10,1,1,Kablecard Universal Charger: Cards Kablecard is for people who carry multiple #gadgets at once. Its a credit card https://t.co/2Prw3bnBHl
World of Alessia Campaign Primer for 5e D&D & Starfinder,theBATCLAM,2018/5/15 18:33,1,1,Check out World of Alessia Campaign Primer for 5e D&amp;D &amp; Starfinder by Jaye Sonia on @Kickstarter https://t.co/3c9hfxl8mL
Nek.awa Beauty,theblackdetour,2018/5/23 15:01,3,4,"@nekawabeauty Nek.awa simplifies your beauty routine with one product that gives you moisture, nutrients and shine. https://t.co/mtCuH62FGF"
My Little Demon  Series 3 Plush,TheDemonatrix,2018/5/16 21:34,0,1,94% funded in the first 23 hours! Only $1K more until I fund! If I fund within 24 hours all my first day backers ge https://t.co/8XO5LW4m60
Castle von Loghan,thedicebear,2018/5/13 20:00,3,2,"I love finding new #Kickstarter #tabletopgames &amp; #boardgames
including:
Sagas of Noggin the Nog
@JA_boardgames Cas https://t.co/1Q70Lytd0Q"
Tabletop Tales,thediceyreview1,2018/5/21 3:31,11,3,Getting to work on a video for Paper Tales from @StrongholdGames and @CatchUpGames! Really enjoyable drafting game. https://t.co/Jh0ydm2izc
Heroes of Estaria,thegamecrafter,2018/5/8 20:12,2,2,Heroes of Estaria is now on Kickstarter! Created by a designer in The Game Crafter community. Already reached 50% o https://t.co/DrPC7xGvOJ
The Agora Letters,TheJapanShop,2018/5/21 11:04,4,1,Last few days of Clay's #kickstarter campaign. Check it out and give him some support! https://t.co/QB2ydTHSv3
Animantras,thejonesdavy,2018/5/19 14:32,1,1,Animantras - a cute and powerful looking Oracle - Ive backed it and only a couple of days left to back it if you w https://t.co/CFaC1wTTHs
MarsVR,TheMarsSociety,2018/5/15 9:59,7,4,MarsVR Program - Video Update 2 -- https://t.co/zoFAuVtQdK via @YouTube #TheMarsSociety #Kickstarter #VR #MarsVR #CrowdFunding #Mars
Sparkr Wick & Sparkr Flip,TheMotleyGeek,2018/5/25 13:58,1,1,"The #Sparkr is still in the top 10 of all #kickstarters to have been fulfilled, so you should definitely check out https://t.co/K34gZFTlaU"
AmpPack,TheNextWeb,2018/5/21 4:54,2,5,The AmpPack might be the most ambitious crossover since Infinity War https://t.co/n6lDiJNxpQ
IS IT A PLANE!?,theocelotmag,2018/5/29 11:04,1,1,"https://t.co/IPk0H3M91I Is it a bird? Is it a plane? Nope, it's grumpy old women to rescue @CityHallSalis! https://t.co/bTssr6U0RH"
Fetch Quest,TheOnyxPath,2018/6/4 22:00,1,1,#FetchQuest Update 14: Winter of Man Part 1 https://t.co/t59iHCPxey #Pugmire
Tennibot,TheOuterLinux,2018/5/22 5:52,0,1,"""Tennibot is a really cool #Ubuntu Linux-powered #tennis ball collecting #robot | BetaNews"" #Linux #opensource  https://t.co/UUPhXbOS1c"
Usage Magazine,TheQueenSpeaks_,2018/5/19 14:52,4,2,"New article on my magazine, read some shit! Hoping To Kill Us: The Purposeful Usage Of Police As Lynching Tools By https://t.co/yDIxPzlHLS"
The QuadFusion Print Head,thereverandnd,2018/5/12 9:23,5,3,@TheMicro3D @Kickstarter mmmm quad material goodness https://t.co/e3w5d4wz5u
Endless Realms RPG,TheRpgAcademy,2018/5/22 12:28,3,2,"Check out Endless Realms RPG by Lunar Games on @Kickstarter 

95% with a week to go!

https://t.co/bJsKX0h2el"
Slickerdrips,thesinisterfish,2018/5/30 8:38,3,2,"I just backed Slickerdrips - Year 3, and you should too. #boardgames #tabletop

 https://t.co/Xqrravzian, via Kickstarter"
RPG Character Journal,TheSpellCast,2018/5/15 18:23,6,3,"#DnD Hey everyone! @crit4brains just shared their amazing, new kickstarter with us and we want to help a fan and fe https://t.co/spy0ecSCk1"
Fashionably Cool,thesuperspecs,2018/5/19 18:38,0,1,"Google Glass IS a pretty cool invention, but we think Super Specs will look far cooler for the fashionably techy ev https://t.co/qRE7xTrhRq"
The Thinket Now,thethinket,2018/5/31 20:20,1,1,The latest Thinket Now Kickstarter project update includes an early fulfillment option for one new Thinket offering https://t.co/sE93VuvQZh
The Seals of Cthulhu,thing12games,2018/5/28 18:16,2,1,@CBStacker who made the great #TheSealsOfCthulhu Kickstarter video stopped by at @KublaCon https://t.co/1SZuFHTsME https://t.co/Rx7ihUAjbj
Part-Time Gods Second Edition,ThirdEyeGames,2018/6/3 16:09,14,1,"3,000 words left to write... and then -Part-Time Gods Second Edition is done. EEK!"
The Thirsty Dragon Board Games Bar and Cafe,ThirstyDragonUK,2018/6/4 17:14,4,2,"And, while you're there, don't forget to back The Thirsty Dragon on Kickstarter too! 
#kickstarter #boardgames https://t.co/FKN6FRuc3p"
Horror & Sci-Fi Postcards,ThomasOtterman,2018/5/19 2:42,1,1,"Horror &amp; Sci-Fi Postcards (Sleepy Hollow, Star Wars,...)

 https://t.co/Q2AXvM8jLc, via Kickstarter"
GAMEBOOK,thought_jelly,2018/6/4 20:31,3,1,"An excerpt from The History of the Old mill, Part 1, at https://t.co/VXZQSaVfro #rpg #gamebook #HistoricalFiction https://t.co/63LJD9ExJl"
DitchCon 2018 Hallow's End Bash,Tiber_wow,2018/5/22 16:15,2,1,I just backed DitchCon 2018 Hallow's End Bash on @Kickstarter https://t.co/vWQTNKa7xK ... because who can say no to @belleofpwncast ?
Golden Bolt,tigergivez,2018/5/15 17:01,6,1,Solo squads - 6 kills golden scar double blue pump 999 all materials and a epic bolt
Kalamata's Kitchen,timhreha,2018/6/1 2:32,1,1,Kalamata's Kitchen: Travel with Your Taste Buds is popular on @Kickstarter!  #KalamatasKitchen #foodies #Education https://t.co/UKXv9YLO0m
Expecto Patronum!,tinkerbellsway,2018/5/22 6:39,26,1,"Raise your wands!
EXPECTO PATRONUM!!
EXPECTO PAAATROOONUUUUM!!! https://t.co/EvG3SLeati"
Tiny Ninjas,tinyninjasgame,2018/6/3 17:13,2,6,"[MONKEY] A new ninja enters the arena! 

https://t.co/vyidY0V5oB

#bgg #boardgames #boardgamegeek #tabletop https://t.co/PLG5wHii5z"
A Timeless Celebration,TLandin,2018/5/21 20:07,2,2,"@TimeTravelStorm @beckie_bannon @nbc @abigailspencer Oh Yes, Happy Birthday and maybe we'll get to see a #Timeless https://t.co/H6TiKtRa2R"
Darwin's Choice,tlarraya,2018/5/20 15:50,1,1,@mami_meeple @cuartodejuegos @kickstarter I voted for linen finish. @Treecer_atops are running such an awesome camp https://t.co/FdC5vD1QaG
