keywords,User,Time,Favorite count,retweets,Text
Orphans Team Fantasy Football,ZenitKensei,2018/5/28 21:07,5,3,New fantasy football team from zenitminiatures. Now on kickstarter. https://t.co/7VHJH3xvjr https://t.co/qXbuJaDSuI
Orphans Team Fantasy Football,darrenc777,2018/5/26 23:24,0,2,"@FFReevesIsland @MyFantasyLeague @FFD260_Orphans 
@MyFantasyLeague 
Join my 16 team startup keeper Fantasy Football https://t.co/Q1mU2bMbU4"
Orphans Team Fantasy Football,mendozasalado,2018/5/28 19:19,2,1,Brand new on @Kickstarter: Orphans Team Fantasy Football by Zenitminiatures https://t.co/Vu94qwbwgW #kickstarter https://t.co/n2EQR3V9Eq
Outlier Kanji Dictionary,whichrich,2018/5/26 8:53,6,3,"Im really hoping this awesome Kanji dictionary can get funded - fellow Japanese learners, please take a look! https://t.co/CRRwXwKh1z"
Outlier Kanji Dictionary,JorgeBucaran,2018/5/29 4:26,2,1, I just backed the Outlier Kanji Dictionary on @Kickstarter https://t.co/ak7p5NNfZC. This is a huge add-on for th https://t.co/1HqeP7wHVW
Overlight RPG,manvsmeeple,2018/5/15 14:48,11,1,Come on all you RPG'ers!  Give Overlight a look - not much time left to back! https://t.co/aoTXRpxGVD
Overrunners,dwspainting,2018/5/9 7:46,37,10,Last few days https://t.co/zpEy9nprAO https://t.co/1jTkzm6hbm
Ovie Smarterware,FridgeSmarter,2018/5/27 14:45,5,2,"Waste less food and money with Smarterware! Were live on #kickstarter and almost 70% funded in only 5 days!

https://t.co/jg8QVW6zbm"
Painting the California Coast,SothebysFr,2018/5/17 0:52,2,1,"David #Hockney Scores 2 Auction Records, Including His Kaleidoscopic Painting of the California Coast | Sotheby's https://t.co/8stKLCASXq"
Papercuts,papercutspod,2018/5/22 3:25,7,2,Thank you to @treebirds for being our guest author on Papercuts. We love Ponti.  #AWF18 https://t.co/nS6exSA79B
Part-Time Gods Second Edition,OandFPodcast,2018/5/28 14:25,5,4,Be sure to check out @ThirdEyeGames's PART TIME GODS 2e on #Kickstarter! Create your own gods and tell their storie https://t.co/9AshUcsb9A
Part-Time Gods Second Edition,RealComicSutra,2018/5/21 23:48,2,2,Who wouldn't want to play god? If you love The Wicked + The Divine you'll like Part-Time Gods Second Edition -- Tab https://t.co/YMVB2jiQo2
Part-Time Gods Second Edition,RisingStarPress,2018/5/28 15:36,2,1,"If you're a fan of The Wicked + The Divine (or just want to play god), you'll like Part-Time Gods Second Edition -- https://t.co/xFDoEFUBkx"
Party Fowl,insertquesthere,2018/5/29 8:53,1,1,Remember how we interviewed @HebanonGCal and @egonzord about @partyfowlgame ? Well the interview is out now! https://t.co/8guGTkdmZW
ParÃ¡sole,residentadvisor,2018/5/28 0:50,14,2,Anthony Parasole hands over to Steve Bicknell on the RA Underground Stage at Movement  https://t.co/DKq4exUbTr
PATCH & TWEAK,BruceLevenstein,2018/5/14 21:17,5,1,"Patch &amp; Tweak

Chapter 1: Getting Started With Modular Synthesis

Before you get started with modu"
Penguin Pin ,briankesinger,2018/5/20 20:14,60,3,You guys! A real penguin is showing off my latest pin! https://t.co/4940qLvi61
Penguin Pin ,WhimSicALLusH,2018/5/20 8:45,7,2,At Dock St Studios in #Dundee until 28 May with @TeaGreenEvents #DundeeDesignMonth Pop Up Boutique  Find all my ne https://t.co/JF4fqtRceg
Penguin Pin ,DangerFeedsRage,2018/5/15 14:38,1,1,@TailoredinSuits supports the evil side of Harry Potter and its horrible! The pin shouldve been broken like that https://t.co/PT4rYxIBni
Penguin Pin ,kayleebird_,2018/5/21 22:16,4,1,"*hands me wallpaper with pin stripes* here kaylee penguin, it has pin stripes... just like your prison uniform wil https://t.co/QwDwwT12cz"
Penny Lane,EvanWayneENT,2018/5/16 2:09,4,1,Listen to Penny Lane by E.W. #np on #SoundCloud #newhiphip #wavy #deep #mom #mothersday https://t.co/z2rrusDV6D
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,JonSchnepp,2018/5/9 3:21,38,5,HAIL CTHULHU!!! I just backed PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED on @Kickstarter https://t.co/4YCi1KeMGp
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,GehennaBooks,2018/5/21 1:59,1,2,PETE VON SHOLLYS LOVECRAFTILLUSTRATED https://t.co/ob7mUmoO9x https://t.co/Cq5Hqfwmy4
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,commanderinmtg,2018/5/9 0:54,6,1,Do you like odd art? Lovecraft-inspired art? Check out Pete Von Sholly's @Kickstarter! https://t.co/QsSC45j8T9 If e https://t.co/9pe4GviScP
Petography,RERPhoto,2018/5/12 4:26,1,2,Meow In memory of Ruby #pet #cat #dog #petography #awesome #beauty #camera #edits #fun #igivesmiles #keepasmile https://t.co/YOksRsjRr3
Pico U. Brew Everything.,picobrewbeer,2018/5/22 18:00,4,3,"Stretch Goal Alert
We've got something steamy for Pico U backers. If we reach a stretch goal of $500K on https://t.co/Jt7OpOLwtW"
Pico U. Brew Everything.,BecomingSchultz,2018/5/21 14:30,1,1,PicoBrew - New Pico U. Brew Beyond Craft Beer | Trendy Gadget Review - https://t.co/RG7wfZCGSw via @trendygadgetrev
Pico U. Brew Everything.,RichGetz,2018/5/21 13:05,1,1,"I just backed Pico U. Brew Everything from @picobrewbeer on @Kickstarter https://t.co/4xYuW4WEJ5 

I was 90% ready https://t.co/mGFvN5hyI4"
Pico U. Brew Everything.,Trendygadgetrev,2018/5/21 4:56,13,1,"@picobrewbeer
PicoBrew - New Pico U. Brew Beyond Craft Beer - https://t.co/t8IGPCi3MF via @trendygadgetrev"
Pidgeonary- a pigeon appreciation zine,UKCrowdfundWeek,2018/5/17 8:27,1,1,A New UK #publishing #crowdfund! 'Pidgeonary- a pigeon appreciation zine' https://t.co/xzaeNWKFZU
Pit Bull Flower Power,featureshoot,2018/5/13 16:10,19,5,The photographer Sophie Gamand (@sophiegamand) is currently hosting a Kickstarter campaign for 'Pit Bull Flower Pow https://t.co/lD6XRQhHpn
Pit Bull Flower Power,grumpyvegan,2018/5/12 17:55,3,1,Join me in pledging support for this excellent project: The Pit Bull Flower Power Book that celebrates and saves th https://t.co/qjbmY2dsRg
Pixel Princess Blitz,SpiidiOnNoita,2018/5/29 11:00,2,1,I just backed Pixel Princess Blitz - Sandbox Roguelite Action RPG on @Kickstarter https://t.co/DONUlHCXBj
PolyShaper Oranje,cleebration,2018/5/7 16:18,1,11,new tech project on kickstarter: PolyShaper Oranje: High Precision Foam Cutting Machine https://t.co/K3yieTbLYF
Posthuman Saga,Bombastic_World,2018/5/22 12:37,5,1,Posthuman Saga is a project made by some Maltese friends of mine   @Kickstarter! https://t.co/UdYWiK6B8Y
Product Gems,IndySaintsFC,2018/5/28 21:48,5,3," Limited time §£ 20% Off!

Guarantee your chance to snag one of these gems before they are history. Order today!

 https://t.co/wUqTn2TdMi"
Prometheus Writes,4Sevens,2018/5/16 19:30,3,1,The new @darksucks Kickstarter Campaign for the Alpha Bamboo Fountain Pen just launched. Get this into your pocket https://t.co/Y48JiLizZW
Prometheus Writes,knives_designs,2018/5/19 2:23,4,1,Prometheus Alpha Bamboo Fountain Pen https://t.co/pGDUt07JEd #edc #knife https://t.co/BEHJ5NSI2B
Prometheus Writes,OlamicCutlery,2018/5/16 20:26,3,1,Prometheus Writes: Alpha Bamboo Fountain Pen on @Kickstarter https://t.co/tTFKcZfXJl
Propedic,18dMedia,2018/5/15 8:54,0,1,Optimized Ergonomics Office Chairs - The 'ProPedic' Adjustable Office Chair Has 260 Moving Parts ( https://t.co/kH5PxFAHf1
Public Art Installation by fierce pussy,ginavergel7,2018/5/17 19:16,1,1,Guys join me in supporting this amazing project by @LeslieLohman!!! ---&gt; Public Art Installation by fierce pussy is https://t.co/ZgqeH7lsyf
Publishing SCIFI novel,CloakedPress,2018/5/22 14:11,1,3,Help push our #Kickstarter campaign even higher and there is a special treat in the design stages. https://t.co/NFoxov0aVS
qFoods,TomChapell,2018/5/14 7:55,12,7,"@Sleaford_QFoods hungry for growth following new site #investment.
The ingredients supplier to the #food industry, https://t.co/AuyX8tk8oB"
QooCam,PhilpottDon,2018/5/13 6:16,5,3,"QooCam Is Kandao Technologys New 4K 360-Degree Camera, Already Funded On Kickstarter https://t.co/IRVC2CSE1E #kickstarter"
QooCam,KanDaoVR,2018/5/25 6:39,5,2,Wanna know how it feels like when you ride a horse and enjoy the cool breeze? Here comes the 360 video. With https://t.co/Cedgi4HGjA
QooCam,AD360eu,2018/5/14 12:14,0,1,"QooCam Is Kandao Technologys New 4K 360-Degree Camera, Already Funded On Kickstarter https://t.co/w3LQ48Nbyi #kickstarter"
Quiz Quoz,toonhammergames,2018/5/22 12:47,4,3,This week's #Kickstarter pick is @QuizQuoz! I am pants at trivia but this looks like the kind of game I could get a https://t.co/5jKpXdv0GD
Quiz Quoz,MrNHendrix,2018/5/22 21:32,8,1,Limited. Edition. Get involved. https://t.co/L9eZu1NEMR @QuizQuoz https://t.co/VJ1krFnX2w
Rachel Rocketeer,QUTfoundry,2018/5/16 2:23,2,1,"Let's excite kids about the wonder of #space travellearning #STEM, &amp; where humans may go! Help #crowdfund this  https://t.co/YjTuzMJ8bc"
Rage Create,bjmgraphics,2018/5/22 12:06,1,1,Companies are people too and customers are not always right. Mob rage at a company is a terrible way to honor disab https://t.co/yTVrhbDvxp
Rage Create,respect4all,2018/5/22 4:17,0,1,"@sarahemilybaum @breebxtler ""aggrieved white male entitlement syndrome"" 
how rage and white male privilege come tog https://t.co/qIGiDcwNBE"
Rage Create,torilovestoast,2018/5/22 1:42,5,1,"anger! 
rage!
frustration!

these were the ingredients chosen to create the perfect little mess"
Rangers Membership Drive,steamcrow,2018/5/21 1:55,4,3,"Get a hand-forged fork in our latest #monsterrangers #kickstarter! 

https://t.co/LPVznlkwIE https://t.co/RJhAKVVKrN"
RARE ART NOUVEAU Austria mystical illustration CZESCHKA book,GeorgeSocially,2018/5/27 8:46,1,1,"RARE ART NOUVEAU Austria mystical illustration CZESCHKA book

 https://t.co/Yptrraifjw, via Kickstarter"
Reel Gardening,_sattva,2018/5/18 14:15,2,1,Sattva worked with @ReelGardening to design their Buy one Give one model. Check their campaign on Kickstarter to ta https://t.co/WOgIqgKMJ2
Reign of Cthulhu,jspeckman,2018/5/22 0:48,3,4,Reign of Cthulhu: A Lovecraftian Inspired A.R. Clothing Game.  Check out the newly updated Kickstarter page. https://t.co/4uJ6mRYMDA
Reign of Cthulhu,margiesmith2011,2018/5/15 23:33,5,2," Reign Of Cthulhu is on FIYAH!!!!!
          Be Part Of This New Technology!! 

This Game is Amazing!!!! Based https://t.co/xHxeeoHPQ8"
Reign of Cthulhu,Bigdoglove630,2018/5/22 0:57,4,1,"THIS Game is Going To Be Awesomely Cthulhu Amazing, Reign Of Cthulhu, it's on Kickstarter NOW, I Just Pledged, Did https://t.co/uYN3NyzpUX"
Reign of Cthulhu,ifshesaysit,2018/5/28 15:39,3,1,Reign of Cthulhu: A Lovecraft inspired Augmented Reality RPG #horror #HPLovecraft #ReignofCthulhu #gamers https://t.co/LImFnzaTnl
Release the Virgins,KRADeC,2018/5/22 3:21,3,2,"RELEASE THE VIRGINS!

Go ye forth and support this @kickstarter for a wonderful new anthology ed. by @MikeVentrella https://t.co/UHvTgUb2lT"
Release the Virgins,ceciliatan,2018/5/24 20:45,2,1,"Did you hear I'm going to be in a book called RELEASE THE VIRGINS? You heard right. That is, if the Kickstarter fun https://t.co/dDr0wCidAh"
Remembering Pete the Poet,ericabuist,2018/5/11 16:28,5,2,"You don't know Pete the poet, and neither did I. By the time I got to @WellstoneCenter he was gone. But his poems a https://t.co/mIlNlRwZmS"
Renzo,re_v1k,2018/5/29 8:06,0,1,"Renzo, talking about her nails: slowly but surely, they are getting harder
like MY DICK
me: [slowly tries to move a https://t.co/4IYza8VloT"
Return to the Hollow Earth,BoingBoing,2018/5/10 2:03,3,3,"Support @rudytheelder's Kickstarter for his new book ""Return to the Hollow Earth."" https://t.co/pHD3uAh91a https://t.co/dIsrcZm8xj"
Return to the Hollow Earth,rudytheelder,2018/5/18 5:12,11,2,"One more Hollow Earth painting, ""Woomo Hunters."" https://t.co/7UcPaO8CMt https://t.co/aS6JdmlEWq"
Return to the Hollow Earth,zincronicity,2018/5/21 19:55,4,2,"@WildGoose999 There is an entrance to Hollow Earth there where the last remaining Hyperboreans dwell in solitude, w https://t.co/COsCSKYCOz"
Revos,MoneyMistress69,2018/5/27 16:57,1,2,Today I received 2 tributes of My slaves #peter and #revos because of the Formula 1 races. Thanks #paypigs. You kno https://t.co/SqVut4N9cW
Revos,oli_woodman,2018/5/27 9:10,1,2,Glad to see the @RevosEbike is nearly 100% funded despite a full 21 days to go https://t.co/WguAFaFCK3
Revos,bikeradar,2018/5/22 6:49,5,1,Bolt-on e-bike conversion from Bristol https://t.co/JES1wPL78S
RISE ZUP,CrowdCBoost,2018/5/21 13:02,0,1,"We added 'RISE ZUP: Inflatable, All-in-One, Boat or Beach Boards' a new #design campaign! https://t.co/6TQc55HLuL"
RocketBody,DALwrites,2018/5/10 18:26,0,1,Will RocketBody's supercomposition-measuring system help you achieve better #fitness results? https://t.co/LOTnmFzYdP
RocketBody,MedGizmo,2018/5/12 9:00,0,1,#gorocketbody RocketBody #AI #PersonalTrainer https://t.co/Wa9jBcLLAY #fitness #gym #workout #training https://t.co/C3rZNzOkUd
RocketBody,tedvickey,2018/5/10 19:08,2,1,RocketBody's wearable uses EKG to power an AI nutritionist and trainer https://t.co/qkssCGOPQI
RocketBody AI Wearable Fitness Trainer and Nutritionist,GadgetFlow,2018/5/16 23:00,1,4,"RocketBody AI Wearable #FitnessTrainer and #Nutritionist https://t.co/1HvRNdN0wK With this information, the device https://t.co/oUHH6aWefN"
Rolleiflex Instant Kamera,designtaxi,2018/5/14 1:45,18,8,The Rolleiflex is back as an instant camera https://t.co/kOl3WT9CiN
Rollux,CrowdfundLaunch,2018/5/12 9:56,0,7,#Rollux: The Most Versatile 2-in-1 #Suitcase Around https://t.co/ybaaa6RIj2
Rollux,FuguLuggage,2018/5/21 7:31,6,2,"Did you know we're live on #Kickstarter? Check out our #crowdfunding campaign (link in bio), watch the fun video an https://t.co/WDgrdKp1PF"
Rollux,raymondsuze,2018/5/15 4:23,0,1,Consultez le projet Rollux: The Most Versatile 2-in-1 Suitcase Around par ROLLUX sur @Kickstarter https://t.co/SKeJn9jRcS
Rotio Compass,BackerClub,2018/5/10 19:44,1,1,"Don't miss out on the Rotio Compass, last few days to pledge. Plus new reward options now available. https://t.co/0DiCcZvi06"
ROY G. BV II,rapjoeybatts,2018/5/24 14:43,3,3,Brand new on @Kickstarter: ROY G. BV II - The Mysterious Beauty of Nova Scotia by joey batts @idektbch @bklynlogc https://t.co/SKHRx3cnvC
RPG Book Leather Cover,LibrisArcana,2018/5/15 14:58,11,6,Check out our leather #RPG book cover on Kickstarter. We're offering a pretty step discount from retail for the kic https://t.co/qPCVNxl0tC
RPG Book Leather Cover,bragrman,2018/5/29 10:42,1,1,This KS project has 6 days to go. Leather sleeves for your #TTRPG books - I'm looking forward to having a DnD set t https://t.co/YdDzhLee2T
RPG Character Journal,TheSpellCast,2018/5/15 18:23,6,3,"#DnD Hey everyone! @crit4brains just shared their amazing, new kickstarter with us and we want to help a fan and fe https://t.co/spy0ecSCk1"
RPG Character Journal,MaestroMurdock,2018/5/15 18:32,1,1,"I just backed RPG Character Journal on @Kickstarter 

Table space is always at a premium and this is a great way to https://t.co/OTQ1oGNXvp"
s7a73farm's Party Badge DEFCON 26 Indie Badge,gr3yr0n1n,2018/5/16 18:21,5,3,"Checkout my buddy @s7a73farm's badge for #DC26 #defcon 
#badgelife https://t.co/BaIKwhCfmJ"
s7a73farm's Party Badge DEFCON 26 Indie Badge,chillsunfire,2018/5/17 22:20,1,1,"I just backed @s7a73farm's Party Badge, a DEFCON 26 Indie Badge, on @Kickstarter https://t.co/GiS2eNU7XY - one for https://t.co/iv3DZm9ov2"
"SAMSARA, the Board Game",boardgamerev,2018/5/13 15:22,2,1,"Congratulations to Eric J Beck you are the winner of the Board Game Revolution ""Samsara"" #worldwide #community https://t.co/5yvGPPNQjS"
Savage Impressions,ahrcletterpress,2018/5/15 6:36,4,5,Kickstarter to fund book on Bruce Licher and the Independent Project Press(via @RedPlatePress): just 5k needed to r https://t.co/phwzi66WCO
Savage Impressions,highway_62,2018/5/15 14:49,2,2,"This is a project that I am super-hyped to be a small part of via Kickstarter backing:

https://t.co/fpCm5RU5mv? https://t.co/vJSFiNu7BH"
Savage Impressions,RedPlatePress,2018/5/15 18:02,0,2,5 days to go! Closing in on the target for the Bruce Licher @kickstarter project I've been helping with. 'Savage Im https://t.co/Z4KwXA7vUm
Savage Worlds Sovereign Stone,d20pfsrd,2018/5/17 21:30,2,2,"If you are a fan of Larry Elmore, check out this interview by Egg Embry:  RPG Kickstarter  Savage Worlds Sovereign https://t.co/VuNgAJxsdT"
Savage Worlds Sovereign Stone,IanRLiddle,2018/5/23 22:17,2,2,"Closing in on unleashing the Bestiary, lets see if we can unlock it. Only eight days to go. #SavageWorlds https://t.co/wsZMxdETdZ"
Savage Worlds Sovereign Stone,opengamingstore,2018/5/17 19:36,3,2,"If you are a fan of Savage Worlds and @LarryElmore 's artwork, check out this interview about the RPG Kickstarter  https://t.co/ZFheUSgtby"
Savage Worlds Sovereign Stone,Monkey7771,2018/5/28 19:08,2,1,Check out Savage Worlds Sovereign Stone by Ian Liddle on @Kickstarter https://t.co/JMDQJVy6X5
Savage Worlds Sovereign Stone,SavageBloggers,2018/5/22 17:44,1,1,Licensee Spotlight: Sovereign Stone for Savage Worlds on Kickstarter https://t.co/dT9q3w45g2 #SavageWorlds
SCULPTAFIT,JoeyAtlas,2018/5/8 18:36,2,2,"Brand new on @Kickstarter: SCULPTAFIT Home-Gym: The 30-minute, Family Fitness Solution by SCULPTAFIT https://t.co/MDGFcsEECW"
Sea Together Magazine,looseuterus,2018/5/6 23:56,2,1,"helloooo, if you are a woman surfer or at all interested in stories told by women surfers 4 women surfers, sea toge https://t.co/duXwESdnRS"
Seb McKinnon Magic the Gathering Playmats,CitrusInferno,2018/5/29 1:30,0,1,"Hey, do you like beautiful haunting artwork? Then you should check out Seb McKinnon's #kickstarter! Yes, yes, it's https://t.co/vXopD1XnT3"
Securmate,trendhunter,2018/5/11 10:12,2,1,Portable Home Security Solutions - 'Securmate' Requires No Hubs or Wires to be Installed https://t.co/rhYXawDlfW https://t.co/IElWFHVLZV
Septaer,DB_Stokes,2018/5/17 21:53,3,2,Check out Septaer: Smart Display with 360Â° Screen &amp; Camera by Taechyon Robotics Corporation on @Kickstarter https://t.co/NypsTsKY6x
Septaer,startdet,2018/5/15 18:25,1,1,"Septaer - Smart Display with 360Â° Screen &amp; Camera.

A beautiful display and A.I. software that focuses on natural r https://t.co/bJizPdvjE1"
ShadowMyths Oracle Deck,ShadowMythsArt,2018/5/14 20:40,3,2,The proofs for the ShadowMyths Oracle Deck are in.  I love their look.  Clean and simple.  I'll have some pictures https://t.co/SnJ1LH63du
Shadowrun,glennsoii,2018/5/29 9:38,3,3,"I am unsure which color theme I like better . . . ! What would you prefer? 

#shadowrun 
#Nartaki https://t.co/QKoz6i8O9Q"
Shakespeare for babies,rosespringvale,2018/5/11 2:29,3,2,"@NanaHoodRocks Teresa, my daughter had a Kickstarter for her second Shakespeare for Babies board book. I got to gue https://t.co/jfiagTC889"
Shakespeare for babies,chellenator,2018/5/9 21:01,1,1,Check out Shakespeare for babies: real literature to read on a lap by Erin Nelsen Parekh on @Kickstarter https://t.co/qJCaKj5CfG
Shakespeare for babies,StateofShakespe,2018/5/15 14:21,3,1,#Shakespeare for babies: real literature to read on a lap is popular! https://t.co/nXfn88Qkey
Shattered Dreams,SweetnSpicyBook,2018/5/16 3:29,0,1,"#HisChristmasMiracle
An impossible wish...
As compelling attraction drives Chrissie and Kyle together, a wistful ye https://t.co/ZyMnanvBfe"
Sherlock Holmes,ScotlandsPeople,2018/5/22 12:44,0,1,"Birth entry for Sir Arthur Conan Doyle, author &amp; creator of #Sherlock Holmes, who was born at 11 Picardy Place, Edi https://t.co/7cecIeWsth"
ShieldX,CryptoCrazyCat,2018/5/6 14:29,8,3,@officialmcafee Should take a look at this PROJECT. NO ICO NO PREMINE    #masternode #quantumproof #marketplace https://t.co/LN5PWGT1DT
Sickest Witch,JustinSirois,2018/5/15 10:35,4,1,Very limited number of these massive sets for $99 on the Sickest Witch Kickstarter: https://t.co/yjX3tNWFUe https://t.co/Vd1OYXvNuW
Sickest Witch,MICA_CD,2018/5/14 20:40,0,1,"Support alum Justin Sirois's latest tabletop game Sickest Witch!
https://t.co/H6xXiAV0mM"
SIEGE STOVE,CherylDowning,2018/5/18 17:37,4,3,James Fisher just launched a #Kickstarter campaign for his #SiegeStove used for #camping. https://t.co/j6GjnaFq1o https://t.co/sTnmm0ProF
Skelekin,dylandoodles,2018/5/13 21:17,1,1,happy #mothersday 2 all! what better moms day gift than the gift of a #childrensbook &amp; a lively #hallween themed https://t.co/t2YSv6qbxi
Skelekin,PrintNinja,2018/5/9 19:30,1,1,Check out Skelekin - A Halloween book for children of all ages! by @SkelekinBook. It's a #kickstarter featured proj https://t.co/xR6C7i8g1p
Skip55 the arithmetic board game,logygames,2018/5/24 0:07,4,2,Brand new on @Kickstarter: Skip55 the arithmetic board game by Mitsuo Yamamoto https://t.co/acqyamtz9R
Skip55 the arithmetic board game,tytogames,2018/5/24 6:36,1,2,I just backed Skip55 the arithmetic board game on @Kickstarter https://t.co/HIfoJ7tjVA #boardgames #kickstarter #japan
Skip55 the arithmetic board game,Mikeyothedj,2018/5/24 0:16,0,1,Skip55 the arithmetic board game https://t.co/74wDB55nRA
SkySpider,gizmag,2018/5/24 8:32,0,1,SkySpider gives rescue backpack-users a brake - https://t.co/z3yCnoJmqL https://t.co/AgOMep33hV
Smoke Staxx,smokestaxxpans,2018/5/16 22:13,2,1,17 Days Left to Order Your Smoke Staxx!! https://t.co/QVP2AUqRl2
Sojourn,pthistory,2018/5/29 8:15,0,1,#ComingSoon  What can the sojourn of the Babylonian king Nabonidus in Arabia tell us about Mecca? https://t.co/R1ACkv6PyG
Sol705,IndieGameLover,2018/5/29 11:01,2,4,"Find the humor in Sol705 a graphic adventure currently on #Kickstarter. https://t.co/U0wyBkTFVv
#screenshot https://t.co/kAyg5uCwaJ"
Sol705,EdGameTec,2018/5/22 5:17,3,3,"Super fun review of Sol705 by @Lobster_Fight. Really well done, guys.

https://t.co/0ccwEcofgR

#IndieGame https://t.co/htkv3Mo287"
Solar Warden,dominictarason,2018/5/22 12:33,0,2,"Oh man, the Solar Warden Kickstarter is 6 hours from finish, and just 2k short. Fingers crossed.
https://t.co/0x4UhiaO6n"
Solar Warden,IFMU_Gaming,2018/5/15 19:45,2,2,Go back this @SolarWardenGame Kickstarter! It's really awesome and incredibly fun! Demo is available! #indiegame https://t.co/78xWs8PyBL
Solar Warden,DavidBaity,2018/5/15 21:54,0,1,"Download the demo

https://t.co/hcJEzeCmNp"
Solinius Sparrow,virgilvox,2018/5/15 17:58,9,2,This new low cost cellular board comes with a @Hologram SIM card   https://t.co/AuO5K6kJKj
Solinius Sparrow,solinius,2018/5/18 17:59,1,1,Add global cellular IoT to anything! Every Solinius Sparrow now comes to your door with $40 in data credit for https://t.co/nmsX6mRppk
Space Cats Fight Fascism,CAFalk,2018/5/26 21:54,3,2,Share: Space Cats #Fight #FascismIs a Card #Game With a Great Name and an Even Better Mission https://t.co/4ygCi1p1MW via @io9
Space Cats Fight Fascism,coopnews,2018/5/13 12:31,1,2,Help space cats fight galactic fascism new ethical game from @ToolboxForEd #coops  https://t.co/OPsrQyUobW https://t.co/wkBznNR9PP
Space Cats Fight Fascism,Skye_sant,2018/5/25 16:19,0,1,I just backed Space Cats Fight Fascism: The Board Game on @Kickstarter https://t.co/8GORI2p8vA  I've always suspect https://t.co/vBiIHmiB61
Sparkle Kitty Nights,mom_eugene,2018/5/29 0:48,6,2,I just backed Sparkle*Kitty Nights. Thank you @RadiantG_ for recommending it and @breaking_games for such a fun pro https://t.co/df7cQDQcBa
Sparkle*Kitty Nights,breaking_games,2018/5/22 1:34,9,3,"Sparkle*Kitty Nights Kickstarter has 10 days to go!!!!
Donate now HERE and be a part of the fun: https://t.co/wXzuIMo9tL"
Sparkr Wick & Sparkr Flip,TheMotleyGeek,2018/5/25 13:58,1,1,"The #Sparkr is still in the top 10 of all #kickstarters to have been fulfilled, so you should definitely check out https://t.co/K34gZFTlaU"
SpeakEasy,carlatreloar,2018/5/22 12:00,1,1,"@RVSDS1 And then there were 2! On the last episode of @SpeakEasy_UNSW, the medical director of Sydneys injecting C https://t.co/H5ARHsOe4n"
SpeakEasy,chelleyreads,2018/5/29 6:35,1,1,ICYMI: My thoughts about SPEAKEASY by Sarina Bowen (hint: I loved it!!) &gt;&gt; https://t.co/PO6qzywAMI #BookReview https://t.co/z3rlA0zw3Y
SpeakEasy,Mumbrellanews,2018/5/16 2:59,0,1,CUB officially launches in-house digital agency Speakeasy Studio https://t.co/tVH4eSzzxl https://t.co/ZuIlvUXYxk
SpeakEasy,nook_pod,2018/5/22 12:01,1,1,"The speakeasy bar at #CDW2018   Made out of Nooks! 

Anyone fancy a tipple? 

@xportlab #interiordesign https://t.co/1IrLlwcdOT"
SpeechifyApp,angelaefox,2018/5/11 1:02,0,1,#Technology is helping #dyslexic learners feel empowered with apps like @SpeechifyApp. Great to see new tools that https://t.co/7vdtrN49c1
Spies and Patriots 28mm Wargaming Miniatures,IrregularMag,2018/5/9 6:15,1,3,Some spies for all those Cold War era games https://t.co/wUJmJIO85L
Spies and Patriots 28mm Wargaming Miniatures,3DDZYN,2018/5/10 15:30,1,1,@brigadegames has put on a @kickstarter for #coldwar era #spies. Check it out: https://t.co/0V4AWuuFmf
Sprawlopolis,games_overboard,2018/5/21 18:26,3,2,we are live and showcasing two Kickstarter Games on https://t.co/ot3WceZs6m We are Starting with a 3 player https://t.co/h9w8gsKlcV
Spring's Calling,jaeminIuvr,2018/5/15 22:56,2,1,mark tuan calling me from young ks phone in spring 2017 https://t.co/8NmwQWIOa8
S-Ring,iotguide,2018/5/15 2:50,2,2,Put down the smartwatch! Xenxo S-Ring packs 12 features into a tiny wearable  https://t.co/UNEgTS6Ffs via https://t.co/cx4LireIuo
STAC,Szkolar_Lohud,2018/5/16 3:41,1,2,"STAC in on another Section 1 product. Already have former Tappan Zee star Kevin Lynch, and also have Mount Vernon's https://t.co/w3eDKH0Tvd"
Stackable BBQ & Cooking Pans,MyTopKS,2018/5/11 15:53,4,4,"Stackable BBQ &amp; Cooking Pans - Smoke Staxx. Now available in Funded Today's Cashback Network!

Join NOW to get 10% https://t.co/xAPk0Qv5Ry"
Steamboat Billy,8bitpxl,2018/5/28 5:07,6,2,This looks seriously cool! Steamboat Billy by @WeAreManaVoid #indiegame #gamedev #indiedev https://t.co/hbwuJWvA2f
Steamboat Billy,GenkiGamingTv,2018/5/28 21:04,1,1,"I just backed Steamboat Billy: The Curse of the Leviathan on @Kickstarter https://t.co/e21tnhbTgr @manavoid

Just b https://t.co/sRI8ygESsD"
Stonehaven Adventurers 2018,Travis_Fauber,2018/5/25 4:20,5,2,Check out Stonehaven Adventurers 2018! A new #miniature was just unlocked  #DnD #dungeonsanddragons #pathfinder https://t.co/irD0RSYToB
Stonehaven Adventurers 2018,JoeGKushner,2018/5/26 11:24,2,1,"I just backed Stonehaven Adventurers 2018 on @Kickstarter https://t.co/lBWsskr9nM Well, more accurately, I just upp https://t.co/q5SgrMDQ4Y"
